flickr_id,flickr_secret,flickr_title,date_taken,tags,flickr_latitude,flickr_longitude,flickr_thumbnail_url,flickr_original_url,flickr_height,flickr_width,description,download_image_name,focal_length,exif_latitude,exif_longitude,exif_elevation,exif_width,exif_height,download_folder
4821435604,92f70f3982,_DSC0048.JPG,2010-06-30T11:10:58,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4101/4821435604_92f70f3982_t.jpg,https://farm5.staticflickr.com/4101/4821435604_95fbe45576_o.jpg,2048,1371,Xiajiao_Tangdimiao      成汤大殿 Chengtangdian,_dsc0048jpg_4821435604_o.jpg,18.0 mm,35.414580,112.356850,,1371,2048,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4820818475,80f7e6ab11,_DSC0049.JPG,2010-06-30T11:11:02,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4121/4820818475_80f7e6ab11_t.jpg,https://farm5.staticflickr.com/4121/4820818475_a08485e8c7_o.jpg,2048,1371,Xiajiao_Tangdimiao      成汤大殿 Chengtangdian,_dsc0049jpg_4820818475_o.jpg,18.0 mm,35.414580,112.356850,,1371,2048,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821436950,7e71efde74,_DSC0054.JPG,2010-06-30T11:31:15,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4134/4821436950_7e71efde74_t.jpg,https://farm5.staticflickr.com/4134/4821436950_8480c0ec01_o.jpg,2048,1371,Xiajiao_Tangdimiao      成汤大殿 Chengtangdian,_dsc0054jpg_4821436950_o.jpg,18.0 mm,35.414580,112.356850,,1371,2048,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821436298,eb552c11b4,_DSC0051.JPG,2010-06-30T11:11:30,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4082/4821436298_eb552c11b4_t.jpg,https://farm5.staticflickr.com/4082/4821436298_45c48d7285_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0051jpg_4821436298_o.jpg,18.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4820819103,3d8205eaf1,_DSC0052.JPG,2010-06-30T11:13:02,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4077/4820819103_3d8205eaf1_t.jpg,https://farm5.staticflickr.com/4077/4820819103_963e537891_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0052jpg_4820819103_o.jpg,48.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821437410,3e12dfee96,_DSC0056.JPG,2010-06-30T11:32:11,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4075/4821437410_3e12dfee96_t.jpg,https://farm5.staticflickr.com/4075/4821437410_c99fae7887_o.jpg,2048,1371,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0056jpg_4821437410_o.jpg,18.0 mm,35.414580,112.356850,,1371,2048,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4820820419,d94627355f,_DSC0057.JPG,2010-06-30T11:33:46,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4079/4820820419_d94627355f_t.jpg,https://farm5.staticflickr.com/4079/4820820419_f8f75dc9dc_o.jpg,2048,1371,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0057jpg_4820820419_o.jpg,18.0 mm,35.414580,112.356850,,1371,2048,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821438018,805c8ffcb7,_DSC0058.JPG,2010-06-30T11:33:51,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4078/4821438018_805c8ffcb7_t.jpg,https://farm5.staticflickr.com/4078/4821438018_aba22edfc6_o.jpg,2048,1371,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0058jpg_4821438018_o.jpg,18.0 mm,35.414580,112.356850,,1371,2048,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821438378,0d71462aff,_DSC0059.JPG,2010-06-30T11:33:57,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4097/4821438378_0d71462aff_t.jpg,https://farm5.staticflickr.com/4097/4821438378_002e963662_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0059jpg_4821438378_o.jpg,18.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821438688,82a76012bd,_DSC0060.JPG,2010-06-30T11:34:04,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4097/4821438688_82a76012bd_t.jpg,https://farm5.staticflickr.com/4097/4821438688_c6deb6af44_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0060jpg_4821438688_o.jpg,44.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821438908,5e6c315ca7,_DSC0061.JPG,2010-06-30T11:34:15,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4073/4821438908_5e6c315ca7_t.jpg,https://farm5.staticflickr.com/4073/4821438908_4b991dab9b_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0061jpg_4821438908_o.jpg,18.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4821439058,48bf7d6aec,_DSC0062.JPG,2010-06-30T11:34:20,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,,,https://farm5.staticflickr.com/4141/4821439058_48bf7d6aec_t.jpg,https://farm5.staticflickr.com/4141/4821439058_ee4ceec079_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,_dsc0062jpg_4821439058_o.jpg,18.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4820818639,28af1d7822,Xiajiao_Tangdimiao      献殿 Offering Hall,2010-06-30T11:11:29,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,35.41458,112.35685,https://farm5.staticflickr.com/4093/4820818639_28af1d7822_t.jpg,https://farm5.staticflickr.com/4093/4820818639_5f61e2fd19_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,xiajiao_tangdimiao-------offering-hall_4820818639_o.jpg,18.0 mm,35.414580,112.356850,,2048,1371,flickr_medieval--religious-architecture-across-china_72157622371967729
4820818639,28af1d7822,Xiajiao_Tangdimiao      献殿 Offering Hall,2010-06-30T11:11:29,geotagged geo:tool=houdahgeo xiajiaotangdimiao hebeizhen yangchengxian geo:lat=3541458 geo:lon=11235685,35.41458,112.35685,https://farm5.staticflickr.com/4093/4820818639_28af1d7822_t.jpg,https://farm5.staticflickr.com/4093/4820818639_5f61e2fd19_o.jpg,1371,2048,Xiajiao_Tangdimiao      献殿 Offering Hall,xiajiao_tangdimiao-------offering-hall_4820818639_o.jpg,18.0 mm,35.414580,112.356850,,2048,1371,flickr_xiajiao_tangdimiao_houdahgeo_images_72157624440459549
4687806881,79c313d39a,"West Pavilion, 1195_DSC0116.JPG",2009-11-12T21:01:06,geotagged jin stele pavilion 1195 qufu kongmiao geo:tool=houdahgeo geo:lat=3559558 geo:lon=11698405,35.59558,116.98405,https://farm2.staticflickr.com/1289/4687806881_79c313d39a_t.jpg,https://farm2.staticflickr.com/1289/4687806881_1a7d69206a_o.jpg,800,535,,west-pavilion-1195_dsc0116jpg_4687806881_o.jpg,18.0 mm,35.595580,116.984050,,535,800,flickr_kongmiao_72157622690508389
4687806881,79c313d39a,"West Pavilion, 1195_DSC0116.JPG",2009-11-12T21:01:06,geotagged jin stele pavilion 1195 qufu kongmiao geo:tool=houdahgeo geo:lat=3559558 geo:lon=11698405,35.59558,116.98405,https://farm2.staticflickr.com/1289/4687806881_79c313d39a_t.jpg,https://farm2.staticflickr.com/1289/4687806881_1a7d69206a_o.jpg,800,535,,_dsc0116_4109088868_o.jpg,18.0 mm,,,,2592,3872,flickr_kongmiao_72157622690508389
4841701294,25eb7fc062,_DSC0227.JPG,2008-11-14T00:03:20,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4127/4841701294_25eb7fc062_t.jpg,https://farm5.staticflickr.com/4127/4841701294_a3c8522c69_o.jpg,1371,2048,Fengguosi Daxiongdian,_dsc0227jpg_4841701294_o.jpg,18.0 mm,41.543033,121.242417,68.9 m Above Sea Level,2048,1371,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841058277,1245f3c178,_DSC0140.JPG,2008-11-13T23:02:54,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4111/4841058277_1245f3c178_t.jpg,https://farm5.staticflickr.com/4111/4841058277_dce15d6ee6_o.jpg,1371,2048,,_dsc0140_4840956853_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841673566,7b74491c40,_DSC0141.JPG,2008-11-13T23:03:23,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4132/4841673566_7b74491c40_t.jpg,https://farm5.staticflickr.com/4132/4841673566_389363d7e0_o.jpg,1371,2048,,_dsc0141_4840957399_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841058891,eb54de9a60,_DSC0142.JPG,2008-11-13T23:03:31,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4154/4841058891_eb54de9a60_t.jpg,https://farm5.staticflickr.com/4154/4841058891_3c0e907740_o.jpg,1371,2048,,_dsc0142_4841572352_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841674228,a4f9396a28,_DSC0143.JPG,2008-11-13T23:03:46,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4144/4841674228_a4f9396a28_t.jpg,https://farm5.staticflickr.com/4144/4841674228_c310b5e1f0_o.jpg,2048,1371,,_dsc0143_4840958281_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841674470,78dc4a235c,_DSC0144.JPG,2008-11-13T23:03:58,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4085/4841674470_78dc4a235c_t.jpg,https://farm5.staticflickr.com/4085/4841674470_4fc17127a3_o.jpg,2048,1371,,_dsc0144_4840959107_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841674844,e4bf7d84a0,_DSC0145.JPG,2008-11-13T23:04:10,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4128/4841674844_e4bf7d84a0_t.jpg,https://farm5.staticflickr.com/4128/4841674844_9e250ca56f_o.jpg,2048,1371,,_dsc0145_4840959865_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841675104,c9958faa77,_DSC0146.JPG,2008-11-13T23:04:17,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4152/4841675104_c9958faa77_t.jpg,https://farm5.staticflickr.com/4152/4841675104_3d0bb18f10_o.jpg,2048,1371,,_dsc0146_4841574846_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841675528,7f0583b689,_DSC0147.JPG,2008-11-13T23:04:41,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4106/4841675528_7f0583b689_t.jpg,https://farm5.staticflickr.com/4106/4841675528_a885422923_o.jpg,1371,2048,,_dsc0147_4840958063_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841675906,3b9e22e7ef,_DSC0148.JPG,2008-11-13T23:04:49,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4153/4841675906_3b9e22e7ef_t.jpg,https://farm5.staticflickr.com/4153/4841675906_5956cae44e_o.jpg,1371,2048,,_dsc0148_4840958935_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841676384,eef5a8940b,_DSC0149.JPG,2008-11-13T23:05:21,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4105/4841676384_eef5a8940b_t.jpg,https://farm5.staticflickr.com/4105/4841676384_ac8de5e0d8_o.jpg,1371,2048,,_dsc0149_4840959553_o.jpg,52.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841676922,0be5bfa6fd,_DSC0150.JPG,2008-11-13T23:05:40,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4130/4841676922_0be5bfa6fd_t.jpg,https://farm5.staticflickr.com/4130/4841676922_6555fc1715_o.jpg,2048,1371,,_dsc0150_4841575540_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841062185,d98fa6944f,_DSC0151.JPG,2008-11-13T23:06:02,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4149/4841062185_d98fa6944f_t.jpg,https://farm5.staticflickr.com/4149/4841062185_1082002ae8_o.jpg,2048,1371,,_dsc0151_4841575890_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841062499,b330a73430,_DSC0152.JPG,2008-11-13T23:06:13,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4130/4841062499_b330a73430_t.jpg,https://farm5.staticflickr.com/4130/4841062499_0a9a927903_o.jpg,2048,1371,,_dsc0152_4841576148_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841677720,0938008c1f,_DSC0153.JPG,2008-11-13T23:06:23,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4092/4841677720_0938008c1f_t.jpg,https://farm5.staticflickr.com/4092/4841677720_6a9cefe9f5_o.jpg,2048,1371,,_dsc0153_4840962139_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841678320,0b01659244,_DSC0154.JPG,2008-11-13T23:06:46,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4084/4841678320_0b01659244_t.jpg,https://farm5.staticflickr.com/4084/4841678320_02363f3ffa_o.jpg,1371,2048,,_dsc0154_4841575146_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841678714,3d71b9d407,_DSC0155.JPG,2008-11-13T23:07:51,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4133/4841678714_3d71b9d407_t.jpg,https://farm5.staticflickr.com/4133/4841678714_cc291a06e3_o.jpg,2048,1371,,_dsc0155_4841577670_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841679032,da5c00beeb,_DSC0156.JPG,2008-11-13T23:07:58,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4154/4841679032_da5c00beeb_t.jpg,https://farm5.staticflickr.com/4154/4841679032_6782c368f4_o.jpg,2048,1371,,_dsc0156_4840964187_o.jpg,50.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841064481,dc34bd5589,_DSC0157.JPG,2008-11-13T23:08:27,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4088/4841064481_dc34bd5589_t.jpg,https://farm5.staticflickr.com/4088/4841064481_bed6a75e77_o.jpg,1371,2048,,_dsc0157_4840961999_o.jpg,38.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841679842,3e241efa34,_DSC0158.JPG,2008-11-13T23:08:53,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4145/4841679842_3e241efa34_t.jpg,https://farm5.staticflickr.com/4145/4841679842_a958f8e704_o.jpg,1371,2048,,_dsc0158_4840962637_o.jpg,24.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841065381,32b153f812,_DSC0159.JPG,2008-11-13T23:09:35,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4083/4841065381_32b153f812_t.jpg,https://farm5.staticflickr.com/4083/4841065381_ba5b40e087_o.jpg,1371,2048,,_dsc0159_4840963329_o.jpg,24.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841065865,0bd84d1fb6,_DSC0160.JPG,2008-11-13T23:09:40,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4125/4841065865_0bd84d1fb6_t.jpg,https://farm5.staticflickr.com/4125/4841065865_0be46ec610_o.jpg,1371,2048,,_dsc0160_4841578342_o.jpg,44.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841681028,69a70324d0,_DSC0161.JPG,2008-11-13T23:10:08,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4107/4841681028_69a70324d0_t.jpg,https://farm5.staticflickr.com/4107/4841681028_cdbbc1405f_o.jpg,1371,2048,,_dsc0161_4840963847_o.jpg,32.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841681544,6c21c7b191,_DSC0162.JPG,2008-11-13T23:10:12,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4144/4841681544_6c21c7b191_t.jpg,https://farm5.staticflickr.com/4144/4841681544_436c2b0cdb_o.jpg,1371,2048,,_dsc0162_4840964673_o.jpg,38.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841066911,cb2cfbe10e,_DSC0163.JPG,2008-11-13T23:10:45,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4154/4841066911_cb2cfbe10e_t.jpg,https://farm5.staticflickr.com/4154/4841066911_b12006c185_o.jpg,1371,2048,,_dsc0163_4841580022_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841682586,3c70c224d1,_DSC0164.JPG,2008-11-13T23:10:50,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4148/4841682586_3c70c224d1_t.jpg,https://farm5.staticflickr.com/4148/4841682586_14eb2638be_o.jpg,2048,1371,,_dsc0164_4841581050_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841067721,5cfb2a605e,_DSC0165.JPG,2008-11-13T23:10:54,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4125/4841067721_5cfb2a605e_t.jpg,https://farm5.staticflickr.com/4125/4841067721_26bb4f35c1_o.jpg,2048,1371,,_dsc0165_4840966495_o.jpg,18.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841683076,f434773198,_DSC0166.JPG,2008-11-13T23:11:02,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4154/4841683076_f434773198_t.jpg,https://farm5.staticflickr.com/4154/4841683076_25be02b8ca_o.jpg,1371,2048,,_dsc0166_4841580248_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841068211,d230c8e06b,_DSC0167.JPG,2008-11-13T23:11:47,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4150/4841068211_d230c8e06b_t.jpg,https://farm5.staticflickr.com/4150/4841068211_a33976f1bb_o.jpg,1371,2048,,_dsc0167_4841580574_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841683668,4aef8ee69f,_DSC0168.JPG,2008-11-13T23:12:11,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4084/4841683668_4aef8ee69f_t.jpg,https://farm5.staticflickr.com/4084/4841683668_d3ca74142d_o.jpg,1371,2048,,_dsc0168_4841580750_o.jpg,31.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841684058,f28f5845a8,_DSC0169.JPG,2008-11-13T23:12:25,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4091/4841684058_f28f5845a8_t.jpg,https://farm5.staticflickr.com/4091/4841684058_27fca4f27c_o.jpg,2048,1371,,_dsc0169_4840968543_o.jpg,70.0 mm,,,,2592,3872,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841684500,150b22391d,_DSC0170.JPG,2008-11-13T23:12:36,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4085/4841684500_150b22391d_t.jpg,https://farm5.staticflickr.com/4085/4841684500_e4a91e72a9_o.jpg,1371,2048,,_dsc0170_4840966845_o.jpg,18.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841069555,c92c8c811d,_DSC0171.JPG,2008-11-13T23:12:48,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4090/4841069555_c92c8c811d_t.jpg,https://farm5.staticflickr.com/4090/4841069555_4aeeefb345_o.jpg,1371,2048,,_dsc0171_4841581874_o.jpg,24.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841684920,e4d1d2d4d2,_DSC0172.JPG,2008-11-13T23:13:04,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4090/4841684920_e4d1d2d4d2_t.jpg,https://farm5.staticflickr.com/4090/4841684920_e373209247_o.jpg,1371,2048,,_dsc0172_4840967503_o.jpg,28.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841070161,99f01f6e56,_DSC0173.JPG,2008-11-13T23:14:00,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4154/4841070161_99f01f6e56_t.jpg,https://farm5.staticflickr.com/4154/4841070161_1180f8f1ef_o.jpg,1371,2048,,_dsc0173_4841582896_o.jpg,20.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841070463,f5f0b17f18,_DSC0174.JPG,2008-11-13T23:14:11,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4127/4841070463_f5f0b17f18_t.jpg,https://farm5.staticflickr.com/4127/4841070463_d43919894c_o.jpg,1371,2048,,_dsc0174_4840968773_o.jpg,20.0 mm,,,,3872,2592,flickr_fengguosi-daxiongdian-1020_72157624610869106
4841073343,76d7620528,_DSC0184.JPG,2008-11-13T23:17:36,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4111/4841073343_76d7620528_t.jpg,https://farm5.staticflickr.com/4111/4841073343_73d887bf64_o.jpg,1371,2048,,_dsc0184jpg_4841073343_o.jpg,95.0 mm,41.543033,121.242417,68.9 m Above Sea Level,2048,1371,flickr_as-webpage-group_72157624792937331
4841084779,5b32962eff,_DSC0221.JPG,2008-11-13T23:38:02,geotagged liaoning geo:tool=houdahgeo fengguosidaxiongdianyixian geo:lat=415430333002 geo:lon=1212424169997 geo:alt=6894000,,,https://farm5.staticflickr.com/4153/4841084779_5b32962eff_t.jpg,https://farm5.staticflickr.com/4153/4841084779_4ed6b94437_o.jpg,1371,2048,,_dsc0221jpg_4841084779_o.jpg,18.0 mm,41.543033,121.242417,68.9 m Above Sea Level,2048,1371,flickr_as-webpage-group_72157624792937331
